sample_data2/35344.txt	Consulting Services Agmt.
sample_data2/35345.txt	Services Agmt.
sample_data2/35346.txt	Consulting Services Agmt.
sample_data2/35347.txt	Amendment,Consulting Services Agmt.
sample_data2/35348.txt	Amendment,Consulting Services Agmt.
sample_data2/35349.txt	Investment Management Agmt.
sample_data2/35350.txt	Consulting Services Agmt.
sample_data2/35351.txt	Consulting Services Agmt.
sample_data2/35352.txt	Amendment,Consulting Services Agmt.
sample_data2/35353.txt	Consulting Services Agmt.
sample_data2/35354.txt	Amendment,Consulting Services Agmt.
sample_data2/35355.txt	Consulting Services Agmt.
sample_data2/35356.txt	Consulting Services Agmt.
sample_data2/35357.txt	Amendment,Consulting Services Agmt.
sample_data2/35358.txt	Consulting Services Agmt.
sample_data2/35360.txt	Release,Transition Services Agmt.
sample_data2/35361.txt	Services Agmt.
sample_data2/35362.txt	Consulting Services Agmt.
sample_data2/35364.txt	Consulting Services Agmt.
sample_data2/35365.txt	Consulting Services Agmt.
sample_data2/35366.txt	Amendment,Investment Management Agmt.
sample_data2/35367.txt	Consulting Services Agmt.
sample_data2/35368.txt	Consulting Services Agmt.
sample_data2/35369.txt	Consulting Services Agmt.
sample_data2/35370.txt	Consulting Services Agmt.
sample_data2/35371.txt	Consulting Services Agmt.
sample_data2/35372.txt	Consulting Services Agmt.
sample_data2/35373.txt	Consulting Services Agmt.
sample_data2/35374.txt	Investment Management Agmt.
sample_data2/35375.txt	Consulting Services Agmt.
sample_data2/35376.txt	Consulting Services Agmt.
sample_data2/35377.txt	Consulting Services Agmt.
sample_data2/35378.txt	Services Agmt.
sample_data2/35379.txt	Consulting Services Agmt.
sample_data2/35380.txt	Consulting Services Agmt.
sample_data2/35381.txt	Consulting Services Agmt.
sample_data2/35382.txt	Work Order
sample_data2/35383.txt	Stock Option Agmt.
sample_data2/35384.txt	Services Agmt.
sample_data2/35385.txt	Consulting Services Agmt.
sample_data2/35386.txt	Stock Option Agmt.,Consulting Services Agmt.
sample_data2/35387.txt	Consulting Services Agmt.
sample_data2/35388.txt	Services Agmt.
sample_data2/35389.txt	Merger/Acquisition Agmt.,Consulting Services Agmt.
sample_data2/35390.txt	Amendment,Services Agmt.
sample_data2/35391.txt	Amendment,Consulting Services Agmt.
sample_data2/35392.txt	Consulting Services Agmt.
sample_data2/35393.txt	Consulting Services Agmt.
sample_data2/35394.txt	Amendment,Consulting Services Agmt.
sample_data2/35395.txt	Consulting Services Agmt.
sample_data2/35396.txt	Services Agmt.
sample_data2/35397.txt	Stock Option Agmt.
sample_data2/35398.txt	Consulting Services Agmt.
sample_data2/35399.txt	Consulting Services Agmt.
sample_data2/35400.txt	Consulting Services Agmt.
sample_data2/35401.txt	Consulting Services Agmt.
sample_data2/35402.txt	Consulting Services Agmt.
sample_data2/35403.txt	Consulting Services Agmt.
sample_data2/35404.txt	Amendment,Consulting Services Agmt.
sample_data2/35406.txt	Investment Management Agmt.
sample_data2/35407.txt	Consulting Services Agmt.
sample_data2/35408.txt	Employment Agmt.
sample_data2/35409.txt	Employment Agmt.,Consulting Services Agmt.
sample_data2/35410.txt	Consulting Services Agmt.
sample_data2/35411.txt	Consulting Services Agmt.
sample_data2/35412.txt	
sample_data2/35413.txt	Amendment,Services Agmt.
sample_data2/35414.txt	Amendment,Services Agmt.
sample_data2/35415.txt	Consulting Services Agmt.
sample_data2/35416.txt	Amendment,Consulting Services Agmt.
sample_data2/35417.txt	Consulting Services Agmt.
sample_data2/35419.txt	Services Agmt.
sample_data2/35420.txt	Consulting Services Agmt.
sample_data2/35421.txt	Consulting Services Agmt.
sample_data2/35422.txt	Consulting Services Agmt.
sample_data2/35423.txt	Amendment,Consulting Services Agmt.
sample_data2/35424.txt	Transition Services Agmt.
sample_data2/35425.txt	Consulting Services Agmt.
sample_data2/35426.txt	Consulting Services Agmt.
sample_data2/35427.txt	Consulting Services Agmt.
sample_data2/35428.txt	Consulting Services Agmt.
sample_data2/35429.txt	Services Agmt.
sample_data2/35430.txt	Warrant
sample_data2/35431.txt	Consulting Services Agmt.
sample_data2/35432.txt	Amendment,Consulting Services Agmt.
sample_data2/35433.txt	Consulting Services Agmt.
sample_data2/35434.txt	Consulting Services Agmt.
sample_data2/35435.txt	Services Agmt.
sample_data2/35436.txt	Consulting Services Agmt.
sample_data2/35438.txt	Consulting Services Agmt.
sample_data2/35439.txt	Consulting Services Agmt.
sample_data2/35440.txt	Consulting Services Agmt.
sample_data2/35441.txt	Transition Services Agmt.
sample_data2/35443.txt	Assignment & Assumption Agmt.,Consulting Services Agmt.
sample_data2/35444.txt	Consulting Services Agmt.
sample_data2/35445.txt	Services Agmt.
sample_data2/35446.txt	Consulting Services Agmt.
sample_data2/35447.txt	Stock Option Agmt.
sample_data2/35448.txt	Consulting Services Agmt.
sample_data2/35449.txt	Consulting Services Agmt.
sample_data2/35450.txt	Consulting Services Agmt.
sample_data2/35451.txt	Consulting Services Agmt.
sample_data2/35452.txt	Amendment,Consulting Services Agmt.
sample_data2/35453.txt	Services Agmt.
sample_data2/35454.txt	Amendment,Consulting Services Agmt.
sample_data2/35455.txt	Consulting Services Agmt.
sample_data2/35456.txt	Consulting Services Agmt.
sample_data2/35457.txt	Services Agmt.
sample_data2/35459.txt	Consulting Services Agmt.
sample_data2/35460.txt	Consulting Services Agmt.
sample_data2/35461.txt	Consulting Services Agmt.
sample_data2/35462.txt	Services Agmt.
sample_data2/35463.txt	Amendment,Consulting Services Agmt.
sample_data2/35464.txt	Investment Management Agmt.
sample_data2/35465.txt	Services Agmt.
sample_data2/35466.txt	Consulting Services Agmt.
sample_data2/35467.txt	Services Agmt.
sample_data2/35468.txt	Consulting Services Agmt.
sample_data2/35469.txt	Consulting Services Agmt.
sample_data2/35470.txt	Consulting Services Agmt.
sample_data2/35471.txt	Consulting Services Agmt.
sample_data2/35472.txt	Amendment,Consulting Services Agmt.
sample_data2/35473.txt	Consulting Services Agmt.
sample_data2/35474.txt	Consulting Services Agmt.
sample_data2/35475.txt	Consulting Services Agmt.
sample_data2/35476.txt	Consulting Services Agmt.
sample_data2/35477.txt	Consulting Services Agmt.
sample_data2/35478.txt	Services Agmt.
sample_data2/35479.txt	Amendment,Services Agmt.
sample_data2/35480.txt	Amendment,Consulting Services Agmt.
sample_data2/35481.txt	Consulting Services Agmt.
sample_data2/35482.txt	Stock Option Agmt.
sample_data2/35483.txt	Consulting Services Agmt.
sample_data2/35484.txt	Consulting Services Agmt.
sample_data2/35485.txt	Consulting Services Agmt.
sample_data2/35486.txt	Consulting Services Agmt.
sample_data2/35487.txt	Consulting Services Agmt.,Severance Agmt.
sample_data2/35488.txt	Consulting Services Agmt.
sample_data2/35489.txt	Consulting Services Agmt.
sample_data2/35490.txt	Amendment,Services Agmt.
sample_data2/35491.txt	Consulting Services Agmt.
sample_data2/35492.txt	Consulting Services Agmt.
sample_data2/35493.txt	Consulting Services Agmt.
sample_data2/35494.txt	Amendment,Services Agmt.
sample_data2/35495.txt	Transition Services Agmt.
sample_data2/35496.txt	Consulting Services Agmt.
sample_data2/35497.txt	Consulting Services Agmt.
sample_data2/35499.txt	Amendment,Consulting Services Agmt.
sample_data2/35500.txt	Oil Supply/Throughput Agmt.
sample_data2/35501.txt	Transition Services Agmt.
sample_data2/35502.txt	Consulting Services Agmt.
sample_data2/35503.txt	Consulting Services Agmt.
sample_data2/35504.txt	Consulting Services Agmt.
sample_data2/35505.txt	Consulting Services Agmt.
sample_data2/35506.txt	Consulting Services Agmt.
sample_data2/35507.txt	Consulting Services Agmt.
sample_data2/35508.txt	Amendment,Consulting Services Agmt.
sample_data2/35509.txt	Consulting Services Agmt.
sample_data2/35510.txt	Consulting Services Agmt.
sample_data2/35511.txt	
sample_data2/35512.txt	Consulting Services Agmt.
sample_data2/35514.txt	Consulting Services Agmt.
sample_data2/35515.txt	Consulting Services Agmt.
sample_data2/35516.txt	Consulting Services Agmt.
sample_data2/35517.txt	Consulting Services Agmt.
sample_data2/35518.txt	Consulting Services Agmt.
sample_data2/35519.txt	Consulting Services Agmt.
sample_data2/35520.txt	Consulting Services Agmt.
sample_data2/35521.txt	
sample_data2/35522.txt	Consulting Services Agmt.
sample_data2/35526.txt	Consulting Services Agmt.
sample_data2/35527.txt	Consulting Services Agmt.
sample_data2/35528.txt	Consulting Services Agmt.
sample_data2/35529.txt	Consulting Services Agmt.
sample_data2/35530.txt	Amendment,Consulting Services Agmt.
sample_data2/35531.txt	Consulting Services Agmt.
sample_data2/35532.txt	Services Agmt.
sample_data2/35533.txt	Amendment,Consulting Services Agmt.
sample_data2/35534.txt	Services Agmt.
sample_data2/35536.txt	Consulting Services Agmt.
sample_data2/35537.txt	Consulting Services Agmt.
sample_data2/35538.txt	Consulting Services Agmt.
sample_data2/35539.txt	Consulting Services Agmt.
sample_data2/35540.txt	Consulting Services Agmt.
sample_data2/35541.txt	Consulting Services Agmt.
sample_data2/35542.txt	Consulting Services Agmt.
sample_data2/35543.txt	Consulting Services Agmt.
sample_data2/35544.txt	Consulting Services Agmt.
sample_data2/35546.txt	Consulting Services Agmt.
sample_data2/35547.txt	Services Agmt.
sample_data2/35548.txt	Amendment,Consulting Services Agmt.
sample_data2/35549.txt	Consulting Services Agmt.
sample_data2/35550.txt	Consulting Services Agmt.
sample_data2/35552.txt	Amendment,Consulting Services Agmt.
sample_data2/35553.txt	Transition Services Agmt.
sample_data2/35555.txt	Employment Agmt.
sample_data2/35556.txt	Consulting Services Agmt.
sample_data2/35557.txt	Consulting Services Agmt.
sample_data2/35559.txt	Consulting Services Agmt.
sample_data2/35560.txt	Consulting Services Agmt.
sample_data2/35561.txt	Stock Option Agmt.
sample_data2/35562.txt	Consulting Services Agmt.
sample_data2/35563.txt	Consulting Services Agmt.
sample_data2/35564.txt	Consulting Services Agmt.
sample_data2/35566.txt	Consulting Services Agmt.
sample_data2/35567.txt	Consulting Services Agmt.
sample_data2/35571.txt	Stock Option Agmt.
sample_data2/35574.txt	Consulting Services Agmt.
sample_data2/35576.txt	Consulting Services Agmt.
sample_data2/35578.txt	Consulting Services Agmt.
sample_data2/35580.txt	Consulting Services Agmt.
sample_data2/35583.txt	
sample_data2/35585.txt	
sample_data2/35586.txt	
sample_data2/35587.txt	
sample_data2/35589.txt	Distribution Agmt.
sample_data2/35590.txt	
sample_data2/35591.txt	
sample_data2/35592.txt	
sample_data2/35593.txt	
sample_data2/35594.txt	
sample_data2/35595.txt	
sample_data2/35596.txt	
sample_data2/35597.txt	
sample_data2/35598.txt	
sample_data2/35599.txt	Amendment
sample_data2/35600.txt	
sample_data2/35601.txt	
sample_data2/35604.txt	Distribution Agmt.
sample_data2/35605.txt	Amendment
sample_data2/35607.txt	Land Lease
sample_data2/35608.txt	
sample_data2/35610.txt	
sample_data2/35628.txt	Amendment,Oil Supply/Throughput Agmt.
sample_data2/35629.txt	Conversion Agmt.,Promissory Note
sample_data2/35631.txt	Conversion Agmt.,Promissory Note
sample_data2/35633.txt	Conversion Agmt.,Promissory Note
sample_data2/35635.txt	Conversion Agmt.,Promissory Note
sample_data2/35636.txt	Conversion Agmt.,Promissory Note
sample_data2/35637.txt	Conversion Agmt.,Promissory Note
sample_data2/35640.txt	Conversion Agmt.,Promissory Note
sample_data2/35642.txt	Conversion Agmt.,Promissory Note
sample_data2/35644.txt	Conversion Agmt.,Promissory Note
sample_data2/35646.txt	Conversion Agmt.,Promissory Note
sample_data2/35647.txt	Conversion Agmt.,Promissory Note
sample_data2/35648.txt	Conversion Agmt.,Promissory Note
sample_data2/35651.txt	Conversion Agmt.,Promissory Note
sample_data2/35652.txt	Conversion Agmt.,Promissory Note
sample_data2/35654.txt	Conversion Agmt.,Promissory Note
sample_data2/35663.txt	Conversion Agmt.,Promissory Note
sample_data2/35664.txt	Conversion Agmt.,Promissory Note
sample_data2/35667.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35668.txt	Conversion Agmt.,Promissory Note
sample_data2/35669.txt	Conversion Agmt.,Promissory Note
sample_data2/35670.txt	Conversion Agmt.,Promissory Note
sample_data2/35675.txt	Conversion Agmt.,Promissory Note
sample_data2/35677.txt	
sample_data2/35678.txt	Conversion Agmt.,Promissory Note
sample_data2/35679.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35680.txt	Conversion Agmt.,Promissory Note
sample_data2/35682.txt	Conversion Agmt.,Promissory Note
sample_data2/35684.txt	Conversion Agmt.,Promissory Note
sample_data2/35685.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35686.txt	Conversion Agmt.,Promissory Note
sample_data2/35689.txt	Conversion Agmt.,Promissory Note
sample_data2/35690.txt	Conversion Agmt.,Promissory Note
sample_data2/35691.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35695.txt	Conversion Agmt.,Promissory Note
sample_data2/35697.txt	Conversion Agmt.,Promissory Note
sample_data2/35698.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35699.txt	Conversion Agmt.,Promissory Note
sample_data2/35701.txt	Conversion Agmt.,Promissory Note
sample_data2/35702.txt	
sample_data2/35703.txt	Conversion Agmt.,Promissory Note
sample_data2/35705.txt	Conversion Agmt.,Promissory Note
sample_data2/35707.txt	Conversion Agmt.,Promissory Note
sample_data2/35708.txt	Conversion Agmt.,Promissory Note
sample_data2/35713.txt	
sample_data2/35714.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35717.txt	
sample_data2/35718.txt	Conversion Agmt.,Promissory Note
sample_data2/35719.txt	Conversion Agmt.,Promissory Note
sample_data2/35721.txt	Conversion Agmt.,Bridge Loan Agmt.
sample_data2/35722.txt	Conversion Agmt.,Promissory Note
sample_data2/35723.txt	Conversion Agmt.,Promissory Note
sample_data2/35726.txt	Conversion Agmt.,Promissory Note
sample_data2/35727.txt	Conversion Agmt.,Promissory Note
sample_data2/35729.txt	Conversion Agmt.,Promissory Note
sample_data2/35730.txt	Conversion Agmt.,Promissory Note
sample_data2/35731.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35734.txt	Conversion Agmt.,Promissory Note
sample_data2/35736.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35739.txt	
sample_data2/35740.txt	
sample_data2/35741.txt	Conversion Agmt.,Promissory Note
sample_data2/35744.txt	Conversion Agmt.,Promissory Note
sample_data2/35746.txt	Conversion Agmt.,Promissory Note
sample_data2/35748.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35750.txt	Conversion Agmt.,Promissory Note
sample_data2/35752.txt	Conversion Agmt.,Promissory Note
sample_data2/35753.txt	Conversion Agmt.,Promissory Note
sample_data2/35754.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35755.txt	Conversion Agmt.,Promissory Note
sample_data2/35756.txt	Conversion Agmt.,Promissory Note
sample_data2/35757.txt	Warrant,Promissory Note
sample_data2/35758.txt	Conversion Agmt.,Promissory Note
sample_data2/35765.txt	Conversion Agmt.,Promissory Note
sample_data2/35768.txt	Conversion Agmt.,Promissory Note
sample_data2/35769.txt	Conversion Agmt.,Promissory Note
sample_data2/35771.txt	
sample_data2/35773.txt	
sample_data2/35774.txt	Conversion Agmt.,Promissory Note
sample_data2/35777.txt	Conversion Agmt.,Promissory Note
sample_data2/35778.txt	Conversion Agmt.,Promissory Note
sample_data2/35779.txt	Conversion Agmt.,Promissory Note
sample_data2/35783.txt	Conversion Agmt.,Promissory Note
sample_data2/35784.txt	Conversion Agmt.,Promissory Note
sample_data2/35786.txt	Conversion Agmt.,Promissory Note
sample_data2/35787.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35788.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35790.txt	Conversion Agmt.,Promissory Note
sample_data2/35791.txt	Conversion Agmt.,Promissory Note
sample_data2/35794.txt	Conversion Agmt.,Promissory Note
sample_data2/35797.txt	Conversion Agmt.,Promissory Note
sample_data2/35798.txt	Conversion Agmt.
sample_data2/35799.txt	Conversion Agmt.,Promissory Note
sample_data2/35801.txt	Conversion Agmt.,Promissory Note
sample_data2/35806.txt	Conversion Agmt.,Promissory Note
sample_data2/35809.txt	Conversion Agmt.,Promissory Note
sample_data2/35814.txt	Conversion Agmt.,Promissory Note
sample_data2/35816.txt	Conversion Agmt.,Promissory Note
sample_data2/35818.txt	Conversion Agmt.,Promissory Note
sample_data2/35820.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35822.txt	Conversion Agmt.,Promissory Note
sample_data2/35823.txt	Conversion Agmt.,Promissory Note
sample_data2/35824.txt	Conversion Agmt.,Promissory Note
sample_data2/35825.txt	Conversion Agmt.,Promissory Note
sample_data2/35832.txt	Conversion Agmt.,Promissory Note
sample_data2/35833.txt	Conversion Agmt.,Promissory Note
sample_data2/35836.txt	Conversion Agmt.,Promissory Note
sample_data2/35837.txt	Conversion Agmt.,Promissory Note
sample_data2/35839.txt	Conversion Agmt.,Promissory Note
sample_data2/35841.txt	Conversion Agmt.,Warrant
sample_data2/35842.txt	Note Purchase Agmt.
sample_data2/35847.txt	Conversion Agmt.,Promissory Note
sample_data2/35848.txt	Conversion Agmt.,Promissory Note
sample_data2/35849.txt	Conversion Agmt.,Promissory Note
sample_data2/35850.txt	Conversion Agmt.,Promissory Note
sample_data2/35851.txt	Conversion Agmt.,Promissory Note
sample_data2/35854.txt	Conversion Agmt.,Promissory Note
sample_data2/35859.txt	Conversion Agmt.,Promissory Note
sample_data2/35864.txt	Conversion Agmt.,Promissory Note
sample_data2/35865.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35877.txt	Conversion Agmt.,Promissory Note
sample_data2/35878.txt	
sample_data2/35883.txt	
sample_data2/35884.txt	
sample_data2/35886.txt	Conversion Agmt.,Promissory Note
sample_data2/35887.txt	Conversion Agmt.,Promissory Note
sample_data2/35898.txt	Amendment,Conversion Agmt.,Promissory Note
sample_data2/35899.txt	
sample_data2/35900.txt	Conversion Agmt.,Promissory Note
sample_data2/35902.txt	Conversion Agmt.,Promissory Note
sample_data2/35906.txt	Conversion Agmt.,Promissory Note
sample_data2/35920.txt	Conversion Agmt.,Promissory Note
sample_data2/35921.txt	
sample_data2/35948.txt	Office Lease
sample_data2/35954.txt	Amendment,Office Lease
sample_data2/35956.txt	Office Lease
sample_data2/35961.txt	Office Lease
sample_data2/35962.txt	Amendment,Office Lease
sample_data2/35965.txt	Office Lease
sample_data2/35966.txt	Amendment,Office Lease
sample_data2/35968.txt	Office Lease
sample_data2/35979.txt	Office Lease
sample_data2/35982.txt	Office Lease
sample_data2/35988.txt	Office Lease
sample_data2/35989.txt	Office Lease
sample_data2/35991.txt	Office Lease
sample_data2/35993.txt	Office Lease
sample_data2/35997.txt	Office Lease
sample_data2/35998.txt	Office Lease
sample_data2/36000.txt	Office Lease
sample_data2/36001.txt	Amendment,Office Lease
sample_data2/36003.txt	Office Lease
sample_data2/36009.txt	Office Lease
sample_data2/36019.txt	Office Lease
sample_data2/36022.txt	Office Lease
sample_data2/36027.txt	Office Lease
sample_data2/36031.txt	Amendment,Office Lease
sample_data2/36036.txt	Office Lease
sample_data2/36038.txt	Office Lease
sample_data2/36039.txt	Amendment,Office Lease
sample_data2/36043.txt	Amendment,Office Lease
sample_data2/36046.txt	Amendment,Office Lease
sample_data2/36050.txt	Office Lease
sample_data2/36051.txt	Office Lease
sample_data2/36060.txt	Office Lease
sample_data2/36062.txt	Office Lease
sample_data2/36063.txt	Office Lease
sample_data2/36064.txt	Office Lease
sample_data2/36067.txt	Amendment,Office Lease
sample_data2/36074.txt	Office Lease
sample_data2/36110.txt	Amendment,Office Lease
sample_data2/36111.txt	Land Lease
sample_data2/36122.txt	Amendment
sample_data2/36123.txt	Office Lease
sample_data2/36124.txt	Office Lease
sample_data2/36126.txt	
sample_data2/36128.txt	Amendment
sample_data2/36130.txt	Office Lease
sample_data2/36133.txt	Office Lease
sample_data2/36134.txt	Equipment Lease
sample_data2/36135.txt	Amendment
sample_data2/36138.txt	Amendment,Office Lease
sample_data2/36143.txt	Office Lease
sample_data2/36145.txt	Office Lease
sample_data2/36155.txt	
sample_data2/36156.txt	Amendment,Office Lease
sample_data2/36158.txt	Retail Lease
sample_data2/36160.txt	Amendment,Office Lease
sample_data2/36161.txt	Amendment,Office Lease
sample_data2/36162.txt	Equipment Lease
sample_data2/36163.txt	Land Lease
sample_data2/36165.txt	Amendment,Office Lease
sample_data2/36167.txt	Office Lease
sample_data2/36168.txt	Amendment
sample_data2/36169.txt	Land Lease
sample_data2/36173.txt	Amendment
sample_data2/36174.txt	Amendment
sample_data2/36176.txt	Land Lease
sample_data2/36181.txt	Amendment,Office Lease
sample_data2/36184.txt	Office Lease
sample_data2/36187.txt	Office Lease
sample_data2/36189.txt	Office Lease
sample_data2/36193.txt	Office Lease
sample_data2/36201.txt	Amendment,Land Lease
sample_data2/36211.txt	Amendment,Office Lease
sample_data2/36213.txt	Retail Lease
sample_data2/36215.txt	Equipment Lease
sample_data2/36217.txt	Office Lease
sample_data2/36222.txt	Office Lease
sample_data2/36224.txt	Retail Lease
sample_data2/36226.txt	Amendment,Office Lease
sample_data2/36229.txt	Office Lease
sample_data2/36230.txt	Office Lease
sample_data2/36232.txt	Assignment & Assumption Agmt.,Land Lease
sample_data2/36237.txt	Amendment,Land Lease
sample_data2/36239.txt	Amendment
sample_data2/36243.txt	Land Lease
sample_data2/36248.txt	Amendment
sample_data2/36251.txt	Equipment Lease
sample_data2/36257.txt	Assignment & Assumption Agmt.,Land Lease
sample_data2/36263.txt	Office Lease
sample_data2/36266.txt	
sample_data2/36271.txt	Office Lease
sample_data2/36275.txt	Office Lease
sample_data2/36280.txt	Office Lease
sample_data2/36281.txt	Equity/Note Distribution Agmt.
sample_data2/36283.txt	Equity/Note Distribution Agmt.
sample_data2/36285.txt	
sample_data2/36286.txt	Land Lease
sample_data2/36296.txt	Retail Lease
sample_data2/36298.txt	
sample_data2/36303.txt	Office Lease
sample_data2/36306.txt	Office Lease
sample_data2/36309.txt	Stock Option Agmt.
sample_data2/36314.txt	Office Lease
sample_data2/36316.txt	Amendment
sample_data2/36319.txt	Amendment,Office Lease
sample_data2/36321.txt	Land Lease
sample_data2/36324.txt	
sample_data2/36331.txt	Amendment,Office Lease
sample_data2/36333.txt	Amendment,Office Lease
sample_data2/36336.txt	Retail Lease
sample_data2/36341.txt	Office Lease
sample_data2/36351.txt	Amendment
sample_data2/36354.txt	Equipment Lease
sample_data2/36356.txt	Office Lease
sample_data2/36359.txt	Equipment Lease
sample_data2/36361.txt	Land Lease
sample_data2/36371.txt	
sample_data2/36373.txt	Land Lease
sample_data2/36374.txt	
sample_data2/36378.txt	Office Lease
sample_data2/36381.txt	Amendment
sample_data2/36385.txt	
sample_data2/36386.txt	
sample_data2/36389.txt	Amendment,Assignment & Assumption Agmt.
sample_data2/36392.txt	Office Lease
sample_data2/36393.txt	Land Lease
sample_data2/36452.txt	
sample_data2/36463.txt	Amendment,Equipment Lease
sample_data2/36464.txt	Equipment Lease
sample_data2/36465.txt	Equipment Lease
sample_data2/36466.txt	Amendment,Equipment Lease
sample_data2/36467.txt	Equipment Lease
sample_data2/36468.txt	Equipment Lease
sample_data2/36469.txt	Addendum,Equipment Lease
sample_data2/36793.txt	License,Addendum
sample_data2/36794.txt	Consulting Services Agmt.
sample_data2/36796.txt	Amendment,Land Lease
sample_data2/36798.txt	
sample_data2/36799.txt	Development Agmt.
sample_data2/36800.txt	
sample_data2/36801.txt	Revolving Credit Agmt.
sample_data2/36804.txt	Development Agmt.
sample_data2/36805.txt	
sample_data2/36806.txt	Development Agmt.
sample_data2/36808.txt	Development Agmt.
sample_data2/36810.txt	Development Agmt.
sample_data2/36811.txt	Development Agmt.
sample_data2/36812.txt	Guarantee
sample_data2/36814.txt	
sample_data2/36815.txt	Development Agmt.
sample_data2/36816.txt	
sample_data2/36817.txt	
sample_data2/36818.txt	Development Agmt.
sample_data2/36819.txt	Development Agmt.
sample_data2/36820.txt	
sample_data2/36822.txt	Sales Agmt.
sample_data2/36823.txt	
sample_data2/36824.txt	Development Agmt.
sample_data2/36827.txt	Investor Rights Agmt.
sample_data2/36829.txt	Release
sample_data2/36830.txt	Development Agmt.
sample_data2/36831.txt	
sample_data2/36832.txt	Guarantee
sample_data2/36833.txt	Development Agmt.
sample_data2/36834.txt	
sample_data2/36837.txt	Development Agmt.
sample_data2/36838.txt	Consulting Services Agmt.
sample_data2/36840.txt	Development Agmt.
sample_data2/36841.txt	Development Agmt.
sample_data2/36842.txt	Amendment,License,Development Agmt.
sample_data2/36843.txt	
sample_data2/36844.txt	Development Agmt.
sample_data2/36846.txt	Development Agmt.
sample_data2/36848.txt	
sample_data2/36849.txt	Development Agmt.
sample_data2/36851.txt	
sample_data2/36852.txt	
sample_data2/36854.txt	
sample_data2/36857.txt	Merger/Acquisition Agmt.
sample_data2/36859.txt	Development Agmt.
sample_data2/36860.txt	
sample_data2/36863.txt	Consulting Services Agmt.
sample_data2/36864.txt	
sample_data2/36865.txt	Development Agmt.
sample_data2/36868.txt	Development Agmt.
sample_data2/36870.txt	
sample_data2/36872.txt	Amendment,Development Agmt.
sample_data2/36873.txt	License,Development Agmt.
sample_data2/36874.txt	Investor Rights Agmt.
sample_data2/36876.txt	
sample_data2/36878.txt	
